[d_loss, g_loss]
1.1919857,-1.1919857
1.215166,-1.215166
1.4519721,-1.4519721
1.7635791,-1.7635791
1.7298467,-1.7298467
1.6229079,-1.6229079
1.7118355,-1.7118355
1.6704271,-1.6704271
1.5012282,-1.5012282
1.6596797,-1.6596797
1.6668988,-1.6668988
1.5584044,-1.5584044
1.6691203,-1.6691203
1.6482893,-1.6482893
1.486095,-1.486095
1.4521632,-1.4521632
1.5210897,-1.5210897
1.4386972,-1.4386972
1.5665568,-1.5665568
1.3724395,-1.3724395
1.317321,-1.317321
1.2622185,-1.2622185
1.4339867,-1.4339867
1.2835302,-1.2835302
1.3307623,-1.3307623
1.2182381,-1.2182381
1.2387972,-1.2387972
1.2478623,-1.2478623
1.3281534,-1.3281534
1.1794965,-1.1794965
1.2192395,-1.2192395
1.2325288,-1.2325288
1.1528397,-1.1528397
1.086981,-1.086981
1.2593887,-1.2593887
1.2928543,-1.2928543
1.2494836,-1.2494836
1.2602764,-1.2602764
1.3299136,-1.3299136
1.261646,-1.261646
1.1561241,-1.1561241
1.1738979,-1.1738979
1.2505369,-1.2505369
1.172713,-1.172713
1.1661413,-1.1661413
1.1872853,-1.1872853
1.133878,-1.133878
1.1353295,-1.1353295
1.2474024,-1.2474024
1.1356294,-1.1356294
1.1690907,-1.1690907
1.1438346,-1.1438346
1.0950801,-1.0950801
1.0342281,-1.0342281
1.0387822,-1.0387822
1.2492765,-1.2492765
1.6322932,-1.6322932
1.5721772,-1.5721772
1.8076311,-1.8076311
1.5677747,-1.5677747
1.687407,-1.687407
1.5497785,-1.5497785
1.7139893,-1.7139893
1.4228481,-1.4228481
1.3818712,-1.3818712
1.3679702,-1.3679702
1.3297453,-1.3297453
1.4335334,-1.4335334
1.3792442,-1.3792442
1.2478764,-1.2478764
1.2152851,-1.2152851
1.0539975,-1.0539975
1.105642,-1.105642
1.0359483,-1.0359483
1.2296205,-1.2296205
1.3801786,-1.3801786
1.3896761,-1.3896761
1.4001982,-1.4001982
1.3602524,-1.3602524
1.383291,-1.383291
1.3403084,-1.3403084
1.3325975,-1.3325975
1.377865,-1.377865
1.273519,-1.273519
1.2649717,-1.2649717
1.3374106,-1.3374106
1.3115422,-1.3115422
1.2007211,-1.2007211
1.2454926,-1.2454926
1.2345929,-1.2345929
1.0696514,-1.0696514
1.1680615,-1.1680615
1.2915571,-1.2915571
1.6054852,-1.6054852
1.5306597,-1.5306597
1.5713696,-1.5713696
1.5191274,-1.5191274
1.601208,-1.601208
1.4795778,-1.4795778
1.4439278,-1.4439278
1.4216466,-1.4216466
1.3957486,-1.3957486
1.3031104,-1.3031104
1.5630827,-1.5630827
1.4253446,-1.4253446
1.532001,-1.532001
1.4896119,-1.4896119
1.3751633,-1.3751633
1.4822736,-1.4822736
1.3016943,-1.3016943
1.3743126,-1.3743126
1.3522779,-1.3522779
1.3336968,-1.3336968
1.4382482,-1.4382482
1.3382034,-1.3382034
1.3144963,-1.3144963
1.2625613,-1.2625613
1.282324,-1.282324
1.3502878,-1.3502878
1.3273754,-1.3273754
1.4012991,-1.4012991
1.3643917,-1.3643917
1.4348071,-1.4348071
1.4188629,-1.4188629
1.3496954,-1.3496954
1.3386066,-1.3386066
1.3051211,-1.3051211
1.336331,-1.336331
1.3218514,-1.3218514
1.3286028,-1.3286028
1.3459456,-1.3459456
1.2243451,-1.2243451
1.2239585,-1.2239585
1.2321103,-1.2321103
1.180328,-1.180328
1.2280076,-1.2280076
1.281929,-1.281929
1.2683548,-1.2683548
1.1901441,-1.1901441
1.2237892,-1.2237892
1.1775808,-1.1775808
1.2378407,-1.2378407
1.1590149,-1.1590149
1.3438632,-1.3438632
1.2857516,-1.2857516
1.4662523,-1.4662523
1.4051614,-1.4051614
1.3573629,-1.3573629
1.3671865,-1.3671865
1.4976959,-1.4976959
1.4102589,-1.4102589
1.2512758,-1.2512758
1.2766773,-1.2766773
1.2852957,-1.2852957
1.1974075,-1.1974075
1.2655809,-1.2655809
1.1968366,-1.1968366
1.2020825,-1.2020825
1.1835668,-1.1835668
1.0538877,-1.0538877
1.1060104,-1.1060104
1.1754215,-1.1754215
1.1697512,-1.1697512
1.1690074,-1.1690074
1.1952094,-1.1952094
1.2045424,-1.2045424
1.2572838,-1.2572838
1.2231253,-1.2231253
1.2130303,-1.2130303
1.2262015,-1.2262015
1.2923,-1.2923
1.2864348,-1.2864348
1.3144699,-1.3144699
1.3116293,-1.3116293
1.2735531,-1.2735531
1.3620598,-1.3620598
1.2283485,-1.2283485
1.2489768,-1.2489768
1.2350234,-1.2350234
1.1229812,-1.1229812
1.2613893,-1.2613893
1.1475163,-1.1475163
1.171921,-1.171921
1.1181505,-1.1181505
1.1432233,-1.1432233
1.2200875,-1.2200875
1.109073,-1.109073
1.1996642,-1.1996642
1.049538,-1.049538
1.1081238,-1.1081238
1.163435,-1.163435
1.0347533,-1.0347533
1.1498578,-1.1498578
1.0511274,-1.0511274
1.1301041,-1.1301041
0.993519,-0.993519
1.1270716,-1.1270716
1.1606963,-1.1606963
1.661571,-1.661571
1.8486338,-1.8486338
1.6946445,-1.6946445
1.7932721,-1.7932721
1.6997602,-1.6997602
1.6322356,-1.6322356
1.674865,-1.674865
1.7150793,-1.7150793
1.6250206,-1.6250206
1.8397698,-1.8397698
1.4588642,-1.4588642
1.6755875,-1.6755875
1.599386,-1.599386
1.661108,-1.661108
1.4787741,-1.4787741
1.4618971,-1.4618971
1.368792,-1.368792
1.3446774,-1.3446774
1.4002964,-1.4002964
1.3755205,-1.3755205
1.3308462,-1.3308462
1.3272545,-1.3272545
1.3063653,-1.3063653
1.2295833,-1.2295833
1.3088055,-1.3088055
1.3312058,-1.3312058
1.3047879,-1.3047879
1.2585495,-1.2585495
1.2975528,-1.2975528
1.2710345,-1.2710345
1.3570169,-1.3570169
1.2038467,-1.2038467
1.3621075,-1.3621075
1.3181498,-1.3181498
1.3141539,-1.3141539
1.4108951,-1.4108951
1.3485532,-1.3485532
1.3371441,-1.3371441
1.3514372,-1.3514372
1.339264,-1.339264
1.2412004,-1.2412004
1.4002976,-1.4002976
1.3752174,-1.3752174
1.4357173,-1.4357173
1.3532251,-1.3532251
1.3908441,-1.3908441
1.3215154,-1.3215154
1.3177679,-1.3177679
1.3154476,-1.3154476
1.2552545,-1.2552545
1.2073796,-1.2073796
1.1996298,-1.1996298
1.2500336,-1.2500336
1.254988,-1.254988
1.3152385,-1.3152385
1.25139,-1.25139
1.3227592,-1.3227592
1.3305715,-1.3305715
1.253448,-1.253448
1.3799288,-1.3799288
1.2372167,-1.2372167
1.3335919,-1.3335919
1.202864,-1.202864
1.2241907,-1.2241907
1.2797726,-1.2797726
1.2554805,-1.2554805
1.205303,-1.205303
1.156671,-1.156671
1.1061711,-1.1061711
1.1365808,-1.1365808
1.0779666,-1.0779666
1.154541,-1.154541
1.234965,-1.234965
1.1815792,-1.1815792
1.144346,-1.144346
1.152587,-1.152587
1.1899006,-1.1899006
1.1927068,-1.1927068
1.1950741,-1.1950741
1.1986566,-1.1986566
1.2018733,-1.2018733
1.2166812,-1.2166812
1.2302821,-1.2302821
1.2318401,-1.2318401
1.1716113,-1.1716113
1.2334094,-1.2334094
1.2131706,-1.2131706
1.2328708,-1.2328708
1.1924176,-1.1924176
1.2767231,-1.2767231
1.2432873,-1.2432873
1.3258886,-1.3258886
1.2812738,-1.2812738
1.2597606,-1.2597606
1.3099787,-1.3099787
1.4036225,-1.4036225
1.2931118,-1.2931118
1.3382038,-1.3382038
1.3215481,-1.3215481
1.2646174,-1.2646174
1.3882806,-1.3882806
1.2729491,-1.2729491
1.300575,-1.300575
1.1480176,-1.1480176
1.2029536,-1.2029536
1.162401,-1.162401
1.124169,-1.124169
1.1681883,-1.1681883
1.2241821,-1.2241821
1.2098563,-1.2098563
1.345084,-1.345084
1.3328565,-1.3328565
1.3302916,-1.3302916
1.3212677,-1.3212677
1.4873114,-1.4873114
1.4846089,-1.4846089
1.4167737,-1.4167737
1.4493153,-1.4493153
1.3950171,-1.3950171
1.2289655,-1.2289655
1.3724462,-1.3724462
1.2581471,-1.2581471
1.1458099,-1.1458099
1.2611048,-1.2611048
1.1613519,-1.1613519
1.1045225,-1.1045225
1.19051,-1.19051
1.225982,-1.225982
1.1626375,-1.1626375
1.247471,-1.247471
1.2120864,-1.2120864
1.3024025,-1.3024025
1.1870532,-1.1870532
1.2931038,-1.2931038
1.1444697,-1.1444697
1.0928972,-1.0928972
1.2207506,-1.2207506
1.1609795,-1.1609795
1.0124121,-1.0124121
0.93480885,-0.93480885
0.8848517,-0.8848517
0.93657935,-0.93657935
1.2433054,-1.2433054
1.4450171,-1.4450171
1.2875836,-1.2875836
1.3253448,-1.3253448
1.1800722,-1.1800722
1.1860635,-1.1860635
1.0637366,-1.0637366
1.0247134,-1.0247134
1.0476463,-1.0476463
1.0849208,-1.0849208
1.1789317,-1.1789317
1.1736001,-1.1736001
1.1660726,-1.1660726
1.1602507,-1.1602507
1.1536525,-1.1536525
1.0799978,-1.0799978
1.0785674,-1.0785674
1.154599,-1.154599
1.1987008,-1.1987008
1.2275063,-1.2275063
1.2180743,-1.2180743
1.1890111,-1.1890111
1.2242913,-1.2242913
1.1462663,-1.1462663
1.2168167,-1.2168167
1.0843139,-1.0843139
1.0972645,-1.0972645
1.1721559,-1.1721559
1.0696864,-1.0696864
1.1333659,-1.1333659
1.1033096,-1.1033096
1.0160282,-1.0160282
1.1346512,-1.1346512
1.1717182,-1.1717182
1.3369753,-1.3369753
1.3367486,-1.3367486
1.3403041,-1.3403041
1.3635072,-1.3635072
1.1761894,-1.1761894
1.2791576,-1.2791576
1.322752,-1.322752
1.1793544,-1.1793544
1.2699902,-1.2699902
1.2491382,-1.2491382
1.1497079,-1.1497079
1.2118071,-1.2118071
1.1066725,-1.1066725
1.1086917,-1.1086917
1.0868552,-1.0868552
1.037984,-1.037984
1.2186021,-1.2186021
1.0496141,-1.0496141
1.0202914,-1.0202914
1.0298159,-1.0298159
0.94726443,-0.94726443
1.0251743,-1.0251743
0.9331526,-0.9331526
0.8855329,-0.8855329
0.88932693,-0.88932693
0.92178893,-0.92178893
0.84999573,-0.84999573
0.98144233,-0.98144233
0.90366846,-0.90366846
0.79704344,-0.79704344
0.993708,-0.993708
0.8960652,-0.8960652
0.9256072,-0.9256072
1.0344945,-1.0344945
0.99759126,-0.99759126
1.1291037,-1.1291037
1.3141407,-1.3141407
1.3906778,-1.3906778
1.3202009,-1.3202009
1.3261743,-1.3261743
1.2472506,-1.2472506
1.3154134,-1.3154134
1.2918795,-1.2918795
1.0686383,-1.0686383
1.2399142,-1.2399142
1.0348492,-1.0348492
1.1469152,-1.1469152
1.0020599,-1.0020599
0.91163564,-0.91163564
0.9050027,-0.9050027
0.9133258,-0.9133258
1.0113208,-1.0113208
0.9526007,-0.9526007
0.9260173,-0.9260173
0.9000803,-0.9000803
0.83428407,-0.83428407
0.9339348,-0.9339348
0.89455634,-0.89455634
0.7862347,-0.7862347
1.0136044,-1.0136044
0.96477187,-0.96477187
0.8722142,-0.8722142
1.0092727,-1.0092727
0.9534036,-0.9534036
1.0019853,-1.0019853
0.8640456,-0.8640456
0.901181,-0.901181
0.9224013,-0.9224013
0.9281664,-0.9281664
0.91524,-0.91524
0.85330594,-0.85330594
0.81627417,-0.81627417
1.0101402,-1.0101402
0.9214419,-0.9214419
0.8962141,-0.8962141
0.86931485,-0.86931485
0.92412883,-0.92412883
0.88597596,-0.88597596
0.980437,-0.980437
0.9625194,-0.9625194
0.7387228,-0.7387228
0.7708433,-0.7708433
0.9119862,-0.9119862
0.85020196,-0.85020196
0.715512,-0.715512
0.8951237,-0.8951237
0.7849258,-0.7849258
0.7615212,-0.7615212
0.78439254,-0.78439254
0.71641517,-0.71641517
0.9867093,-0.9867093
0.7723586,-0.7723586
0.8302951,-0.8302951
0.92335236,-0.92335236
0.88406545,-0.88406545
1.05631,-1.05631
1.0840101,-1.0840101
0.9817215,-0.9817215
1.0082357,-1.0082357
0.8676925,-0.8676925
0.86490464,-0.86490464
0.7593227,-0.7593227
0.9056688,-0.9056688
1.031982,-1.031982
1.1608118,-1.1608118
1.2293384,-1.2293384
1.428798,-1.428798
1.1982753,-1.1982753
1.2260433,-1.2260433
1.0325449,-1.0325449
0.9184707,-0.9184707
0.87860155,-0.87860155
0.9296682,-0.9296682
1.0973212,-1.0973212
0.98199606,-0.98199606
0.909757,-0.909757
0.8241885,-0.8241885
1.0288328,-1.0288328
1.1288455,-1.1288455
1.2522122,-1.2522122
1.0832151,-1.0832151
1.1177709,-1.1177709
1.0008686,-1.0008686
1.0289178,-1.0289178
1.1000682,-1.1000682
1.3130776,-1.3130776
1.1190634,-1.1190634
1.2425075,-1.2425075
1.0141718,-1.0141718
1.130274,-1.130274
1.0441761,-1.0441761
1.0560975,-1.0560975
0.92604625,-0.92604625
1.0728767,-1.0728767
0.9160649,-0.9160649
0.9782198,-0.9782198
1.0454824,-1.0454824
1.0314015,-1.0314015
0.9179889,-0.9179889
1.1169828,-1.1169828
