[d_loss, g_loss]
1.3399014,-1.3399014
1.2550199,-1.2550199
1.2323097,-1.2323097
1.1746583,-1.1746583
1.2155377,-1.2155377
1.1532388,-1.1532388
1.2239251,-1.2239251
1.2558792,-1.2558792
1.2690694,-1.2690694
1.2642899,-1.2642899
1.3069088,-1.3069088
1.297765,-1.297765
1.2606251,-1.2606251
1.2094716,-1.2094716
1.2131355,-1.2131355
1.2637491,-1.2637491
1.1849524,-1.1849524
1.2156684,-1.2156684
1.1976616,-1.1976616
1.2628069,-1.2628069
1.3145118,-1.3145118
1.2607099,-1.2607099
1.2950673,-1.2950673
1.1833873,-1.1833873
1.2618729,-1.2618729
1.3303434,-1.3303434
1.2579548,-1.2579548
1.2871683,-1.2871683
1.2543159,-1.2543159
1.3169496,-1.3169496
1.332186,-1.332186
1.3371763,-1.3371763
1.3858168,-1.3858168
1.470013,-1.470013
1.519272,-1.519272
1.5386548,-1.5386548
1.4287143,-1.4287143
1.495021,-1.495021
1.5057456,-1.5057456
1.5378804,-1.5378804
1.4169843,-1.4169843
1.4809767,-1.4809767
1.5182035,-1.5182035
1.5205867,-1.5205867
1.3754736,-1.3754736
1.4370514,-1.4370514
1.3749349,-1.3749349
1.3372905,-1.3372905
1.3638647,-1.3638647
1.3883913,-1.3883913
1.4943993,-1.4943993
1.3597131,-1.3597131
1.4190927,-1.4190927
1.3678951,-1.3678951
1.3090835,-1.3090835
1.397025,-1.397025
1.3707858,-1.3707858
1.3236504,-1.3236504
1.3612666,-1.3612666
1.4063318,-1.4063318
1.4410923,-1.4410923
1.3931823,-1.3931823
1.4218482,-1.4218482
1.4212915,-1.4212915
1.4100631,-1.4100631
1.3538227,-1.3538227
1.3431518,-1.3431518
1.4241652,-1.4241652
1.436702,-1.436702
1.4573169,-1.4573169
1.4596848,-1.4596848
1.5969856,-1.5969856
1.4024067,-1.4024067
1.4632397,-1.4632397
1.4897839,-1.4897839
1.3620284,-1.3620284
1.444857,-1.444857
1.4361682,-1.4361682
1.3982725,-1.3982725
1.3127723,-1.3127723
1.388189,-1.388189
1.3753822,-1.3753822
1.3329642,-1.3329642
1.3737078,-1.3737078
1.2830756,-1.2830756
1.3191304,-1.3191304
1.3102257,-1.3102257
1.2634133,-1.2634133
1.2918006,-1.2918006
1.2907996,-1.2907996
1.2481716,-1.2481716
1.304008,-1.304008
